Participante,Centro,Curso,Temario,Al menos 7h 30',Último tema terminado,Al menos ha visto un 75%,Actividad (#eventos),Numero de videos reproducidos,Numero de respuestas,Tiempo mirando videos,Tiempo siguiendo curso,Hora comienzo curso,Hora ultima actividad
1,C016 - Biblioteca Pública Municipal de Rascafría,RETO016,RETOMadrID - Curso de uso básico de ordenador,true,false,true,477,58,60,04:43:16,07:55:12,2024-10-30 11:17:34.427000+01:00 CET Europe/Madrid,2025-03-12 11:52:34.652000+01:00 CET Europe/Madrid
7,"C057 - Centro de Mayores ""Virgen de la Nueva"" de San Martín de Valdeiglesias",RETO057,RETOMadrID - Curso de uso básico de ordenador,false,false,false,74,5,18,00:19:38,01:09:21,2024-10-02 12:37:25.937000+02:00 CEST Europe/Madrid,2024-10-09 13:34:54.245000+02:00 CEST Europe/Madrid
4,C017 - Biblioteca de Valdemanco,RETO017,RETOMadrID - Curso de uso básico de ordenador,true,false,false,439,39,30,05:37:46,08:13:50,2024-07-04 18:15:18.384000+02:00 CEST Europe/Madrid,2024-10-08 18:20:06.626000+02:00 CEST Europe/Madrid
2,C046 - CEPA Torres de la Alameda,RETO046,RETOMadrID - Curso de uso básico de ordenador,false,false,false,82,4,18,00:18:37,01:06:47,2024-10-22 15:25:08.539000+02:00 CEST Europe/Madrid,2024-12-17 15:03:13.426000+01:00 CET Europe/Madrid
4,C055 - Residencia el Escorial,RETO055,RETOMadrID - Curso de uso básico de ordenador,false,false,false,120,7,21,00:29:40,01:14:39,2025-02-28 11:53:02.130000+01:00 CET Europe/Madrid,2025-03-12 15:22:52.871000+01:00 CET Europe/Madrid
11,C001-Centro Cultural de Gascones,RETO001,RETOMadrID - Curso de uso básico de ordenador,false,false,false,56,0,18,00:00:02,00:04:43,2025-02-14 19:01:38.583000+01:00 CET Europe/Madrid,2025-02-14 19:06:21.726000+01:00 CET Europe/Madrid
6,C090 - Centro de Mayores RAICES IV de Villalbilla,RETO090,RETOMadrID - Curso de uso básico de ordenador,false,false,false,28,5,4,00:12:57,00:21:27,2025-01-29 18:49:47.704000+01:00 CET Europe/Madrid,2025-01-29 19:11:14.557000+01:00 CET Europe/Madrid
3,C003 - Biblioteca Municipal en Sevilla la Nueva,RETO003,RETOMadrID - Curso de uso básico de ordenador,false,false,false,249,24,25,02:41:59,04:07:15,2025-02-12 11:53:58.095000+01:00 CET Europe/Madrid,2025-02-26 12:52:50.317000+01:00 CET Europe/Madrid
5,C035 - Centro de Lectura de Carabaña ,RETO035,RETOMadrID - Curso de uso básico de ordenador,true,false,true,1233,66,71,16:14:07,23:49:56,2024-09-22 16:54:10.571000+02:00 CEST Europe/Madrid,2024-11-27 17:16:22.427000+01:00 CET Europe/Madrid
3,C010 - Biblioteca Municipal de Villa del Prado. ,RETO010,RETOMadrID - Curso de uso básico de ordenador,true,false,true,484,66,45,06:24:56,08:31:02,2024-11-04 10:11:27.261000+01:00 CET Europe/Madrid,2024-11-07 18:23:33.784000+01:00 CET Europe/Madrid
17,C000 - Escuela Técnica de Ingenieros Informáticos (UPM) - Almacén,RETO000,RETOMadrID - Curso de uso básico de ordenador,false,false,false,104,1,3,,03:02:37,2024-12-10 16:07:52.333000+01:00 CET Europe/Madrid,2024-12-18 11:57:03.662000+01:00 CET Europe/Madrid
9,C058 - CEPA San Martín de la Vega,RETO058,RETOMadrID - Curso de uso básico de ordenador,true,false,true,571,58,71,05:25:11,08:47:22,2024-09-30 13:24:13.115000+02:00 CEST Europe/Madrid,2024-12-16 13:50:13.311000+01:00 CET Europe/Madrid
prueba1,C105 - Residencia Casa Mayor de Griñón,RETO105,RETOMadrID - Curso de uso básico de ordenador,false,false,false,14,0,1,00:01:09,00:02:30,2025-01-22 09:35:51.884000+01:00 CET Europe/Madrid,2025-01-22 09:38:21.145000+01:00 CET Europe/Madrid
3,C033 - Centro de cultura de El Espartal,RETO033,RETOMadrID - Curso de uso básico de ordenador,true,false,true,586,65,71,08:21:25,13:58:36,2024-07-16 19:36:44.655000+02:00 CEST Europe/Madrid,2024-09-03 11:16:43.332000+02:00 CEST Europe/Madrid
8,C107 - Ayuntamiento de Daganzo de Arriba,RETO107,RETOMadrID - Curso de uso básico de ordenador,true,true,true,562,68,71,03:45:17,07:38:29,2025-03-06 09:41:28.118000+01:00 CET Europe/Madrid,2025-03-10 13:41:48.876000+01:00 CET Europe/Madrid
12,C091 - Centro de Mayores Antonio Machado de Humanes de Madrid,RETO091,RETOMadrID - Curso de uso básico de ordenador,true,true,true,653,66,71,05:22:44,13:00:18,2025-01-22 10:15:40.127000+01:00 CET Europe/Madrid,2025-03-12 12:55:52.579000+01:00 CET Europe/Madrid
6,C025 - Ayuntamiento de Alameda del Valle,RETO025,RETOMadrID - Curso de uso básico de ordenador,false,false,false,83,7,18,00:39:28,00:55:38,2024-10-24 13:09:13.168000+02:00 CEST Europe/Madrid,2024-10-24 14:04:51.459000+02:00 CEST Europe/Madrid
8,C038 - Biblioteca Municipal María Moliner de Velilla de San Antonio,RETO038,RETOMadrID - Curso de uso básico de ordenador,true,false,true,506,65,71,05:15:32,07:51:43,2024-09-25 11:58:43.858000+02:00 CEST Europe/Madrid,2024-10-02 10:51:58.137000+02:00 CEST Europe/Madrid
13,"C057 - Centro de Mayores ""Virgen de la Nueva"" de San Martín de Valdeiglesias",RETO057,RETOMadrID - Curso de uso básico de ordenador,true,false,true,1428,66,71,05:35:12,34:53:28,2024-10-02 13:22:35.353000+02:00 CEST Europe/Madrid,2024-12-18 12:47:36.135000+01:00 CET Europe/Madrid
9,C061 - Casa de la Cultura de Morata de Tajuña,RETO061,RETOMadrID - Curso de uso básico de ordenador,false,false,false,263,19,25,01:24:15,04:27:32,2025-02-03 18:12:36.959000+01:00 CET Europe/Madrid,2025-03-07 15:42:49.583000+01:00 CET Europe/Madrid
7,C050 - Biblioteca Municipal Pedro Antonio Alarcón de San Lorenzo de El Escorial,RETO050,RETOMadrID - Curso de uso básico de ordenador,true,false,true,780,63,45,06:10:41,08:17:33,2024-11-12 11:58:11.431000+01:00 CET Europe/Madrid,2024-12-12 11:55:11.967000+01:00 CET Europe/Madrid
7,C069 - Aula Los Santos de la Humosa CEPA Torres de la Alameda,RETO069,RETOMadrID - Curso de uso básico de ordenador,true,false,false,708,48,56,05:11:37,10:46:50,2024-10-01 15:51:58.999000+02:00 CEST Europe/Madrid,2024-11-18 13:36:20.835000+01:00 CET Europe/Madrid
2,C033 - Centro de cultura de El Espartal,RETO033,RETOMadrID - Curso de uso básico de ordenador,true,false,true,602,66,71,04:54:14,11:14:45,2024-07-16 19:53:19.366000+02:00 CEST Europe/Madrid,2024-08-13 11:02:24.231000+02:00 CEST Europe/Madrid
10,C028 - Centro de Formación Juvenil (FOJU) de Titulcia,RETO028,RETOMadrID - Curso de uso básico de ordenador,true,false,true,512,66,71,04:51:25,08:25:14,2024-11-18 17:32:27.020000+01:00 CET Europe/Madrid,2024-11-28 14:32:30.699000+01:00 CET Europe/Madrid
11,C059 - Centro de mayores de Robledo de Chavela,RETO059,RETOMadrID - Curso de uso básico de ordenador,true,false,true,524,66,51,06:06:22,08:29:26,2024-10-30 09:57:07.074000+01:00 CET Europe/Madrid,2024-11-27 11:44:20.475000+01:00 CET Europe/Madrid
22,C103 - Centro Cívico Francisco Rabal de Casarrubuelos,RETO103,RETOMadrID - Curso de uso básico de ordenador,true,true,true,669,68,67,07:45:46,14:31:09,2025-03-05 11:53:35.875000+01:00 CET Europe/Madrid,2025-03-20 12:59:07.446000+01:00 CET Europe/Madrid
5,C033 - Centro de cultura de El Espartal,RETO033,RETOMadrID - Curso de uso básico de ordenador,true,false,true,437,66,71,04:43:40,08:33:12,2024-07-16 19:25:00.195000+02:00 CEST Europe/Madrid,2024-07-17 16:10:38.806000+02:00 CEST Europe/Madrid
1,C040 - Residencia de Personas Mayores Jesús del Buen Amor de Griñón,RETO040,RETOMadrID - Curso de uso básico de ordenador,false,false,false,180,23,24,01:47:55,05:30:04,2025-01-22 12:29:05.716000+01:00 CET Europe/Madrid,2025-03-28 17:19:39.064000+01:00 CET Europe/Madrid
15,C047 - Biblioteca Municipal de Alpedrete,RETO047,RETOMadrID - Curso de uso básico de ordenador,false,false,false,347,25,26,03:29:08,05:13:56,2025-02-26 10:29:26.149000+01:00 CET Europe/Madrid,2025-03-12 13:10:07.086000+01:00 CET Europe/Madrid
8,C049 - Centro de Lectura Juana Kéiser de Fresnedillas de la Oliva,RETO049,RETOMadrID - Curso de uso básico de ordenador,true,false,true,675,53,37,06:00:05,09:08:05,2024-10-11 17:51:25.401000+02:00 CEST Europe/Madrid,2024-12-10 14:05:01.049000+01:00 CET Europe/Madrid
6,C066 - Ayuntamiento de Villamanrique de Tajo,RETO066,RETOMadrID - Curso de uso básico de ordenador,true,false,true,621,66,71,05:00:51,07:48:46,2025-01-15 12:13:52.220000+01:00 CET Europe/Madrid,2025-02-07 13:09:46.910000+01:00 CET Europe/Madrid
6,C080 - Biblioteca Pública Municipal de Tielmes,RETO080,RETOMadrID - Curso de uso básico de ordenador,true,false,true,478,53,66,05:30:50,08:59:34,2025-02-11 11:17:41.381000+01:00 CET Europe/Madrid,2025-03-25 13:20:53.692000+01:00 CET Europe/Madrid
6,C104 - CEPA Sierra de Guadarrama,RETO104,RETOMadrID - Curso de uso básico de ordenador,false,false,false,206,16,10,00:18:06,05:29:45,2025-02-07 10:04:39.806000+01:00 CET Europe/Madrid,2025-03-28 10:54:54.462000+01:00 CET Europe/Madrid
12,C037 - Centro de lectura María Moliner de Estremera,RETO037,RETOMadrID - Curso de uso básico de ordenador,true,false,false,506,37,28,06:36:47,11:47:39,2024-09-06 19:04:10.823000+02:00 CEST Europe/Madrid,2025-01-24 18:17:37.570000+01:00 CET Europe/Madrid
4,C016 - Biblioteca Pública Municipal de Rascafría,RETO016,RETOMadrID - Curso de uso básico de ordenador,true,false,true,509,66,71,04:51:52,07:36:04,2024-10-29 10:27:53.430000+01:00 CET Europe/Madrid,2025-01-16 11:07:15.070000+01:00 CET Europe/Madrid
8,C095 - Centro de mayores Casablanca de Griñón,RETO095,RETOMadrID - Curso de uso básico de ordenador,false,false,false,10,3,0,00:14:44,00:21:32,2025-02-24 16:27:51.874000+01:00 CET Europe/Madrid,2025-02-24 16:49:23.656000+01:00 CET Europe/Madrid
7,"C110 - Biblioteca Municipal ""Jacinto Benavente"" de Villarejo de Salvanés",RETO110,RETOMadrID - Curso de uso básico de ordenador,false,false,true,285,53,37,03:21:09,04:46:41,2025-02-28 18:35:14.170000+01:00 CET Europe/Madrid,2025-03-10 19:31:41.022000+01:00 CET Europe/Madrid
prueba2,C109 - Funadación APASCOVI de Colmenarejo,RETO109,RETOMadrID - Curso de uso básico de ordenador,false,false,false,40,0,0,00:00:13,00:28:00,2025-03-06 10:06:18.940000+01:00 CET Europe/Madrid,2025-03-06 10:34:18.550000+01:00 CET Europe/Madrid
8,C109 - Funadación APASCOVI de Colmenarejo,RETO109,RETOMadrID - Curso de uso básico de ordenador,false,false,false,218,18,25,01:09:48,03:08:23,2025-02-27 16:34:10.924000+01:00 CET Europe/Madrid,2025-03-20 10:20:22.135000+01:00 CET Europe/Madrid
13,C001-Centro Cultural de Gascones,RETO001,RETOMadrID - Curso de uso básico de ordenador,false,false,false,92,4,23,00:16:31,01:10:46,2025-02-14 18:48:45.169000+01:00 CET Europe/Madrid,2025-03-12 14:43:25.959000+01:00 CET Europe/Madrid
5,C029 - Casa de la Cultura de Villanueva de Perales,RETO029,RETOMadrID - Curso de uso básico de ordenador,true,false,true,534,66,71,06:18:33,08:38:26,2024-09-30 10:24:02.685000+02:00 CEST Europe/Madrid,2024-12-11 12:41:24.226000+01:00 CET Europe/Madrid
5,C014 - Centro de Mayores. La Cabrera,RETO014,RETOMadrID - Curso de uso básico de ordenador,false,false,false,341,29,29,03:41:52,04:47:57,2024-11-13 11:39:32.975000+01:00 CET Europe/Madrid,2024-12-03 14:24:50.459000+01:00 CET Europe/Madrid
9,C030 - Centro Acogida Solicitantes de Asilo del Escorial,RETO030,RETOMadrID - Curso de uso básico de ordenador,false,false,false,165,7,25,00:33:02,01:15:41,2025-01-15 12:17:21.864000+01:00 CET Europe/Madrid,2025-01-31 18:40:18.971000+01:00 CET Europe/Madrid
3,C000 - Escuela Técnica de Ingenieros Informáticos (UPM) - Almacén,RETO000,RETOMadrID - Curso de uso básico de ordenador,false,false,false,27,0,0,00:02:29,00:52:44,2024-06-14 13:42:16.753000+02:00 CEST Europe/Madrid,2024-10-08 09:49:48.525000+02:00 CEST Europe/Madrid
6,C030 - Centro Acogida Solicitantes de Asilo del Escorial,RETO030,RETOMadrID - Curso de uso básico de ordenador,false,true,false,370,20,54,02:08:13,03:45:03,2025-01-24 15:03:53.008000+01:00 CET Europe/Madrid,2025-03-13 17:31:08.999000+01:00 CET Europe/Madrid
